# Started Tue Oct 14 17:08:55 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
Calumet_Beach_Wave_Height,CalumetBeach201505281700,None,1760476156.119658,1432832400.0,float,m,0.103,source,None,None,None,None,observed,dataset,{'ground_truth': 0.103}
Montrose_Beach_Wave_Height,MontroseBeach201505281600,None,1760476156.119658,1432828800.0,float,m,0.147,source,None,None,None,None,observed,dataset,{'ground_truth': 0.147}
Montrose_Beach_Wave_Period,MontroseBeach201505281600,None,1760476156.133886,1432828800.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505281300,None,1760476156.133886,1432818000.0,float,s,6.0,source,None,None,None,None,observed,dataset,{'ground_truth': 6.0}
Calumet_Beach_Wave_Period,CalumetBeach201505281700,None,1760476156.1493034,1432832400.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
Calumet_Beach_Water_Temperature,CalumetBeach201505281800,None,1760476156.1647878,1432836000.0,float,C,18.4,source,None,None,None,None,observed,dataset,{'ground_truth': 18.4}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505281400,None,1760476156.1647878,1432821600.0,float,C,16.0,source,None,None,None,None,observed,dataset,{'ground_truth': 16.0}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505281400,None,1760476156.196549,1432821600.0,float,NTU,0.81,source,None,None,None,None,observed,dataset,{'ground_truth': 0.81}
Montrose_Beach_Turbidity,MontroseBeach201505281700,None,1760476156.196549,1432832400.0,float,NTU,0.43,source,None,None,None,None,observed,dataset,{'ground_truth': 0.43}
Calumet_Beach_Turbidity,CalumetBeach201505281800,None,1760476156.195548,1432836000.0,float,NTU,0.73,source,None,None,None,None,observed,dataset,{'ground_truth': 0.73}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505281400,None,1760476156.2109754,1432821600.0,float,m,0.104,source,None,None,None,None,observed,dataset,{'ground_truth': 0.104}
Montrose_Beach_Wave_Height,MontroseBeach201505281700,None,1760476156.2109754,1432832400.0,float,m,0.101,source,None,None,None,None,observed,dataset,{'ground_truth': 0.101}
Calumet_Beach_Wave_Height,CalumetBeach201505281800,None,1760476156.2268229,1432836000.0,float,m,0.112,source,None,None,None,None,observed,dataset,{'ground_truth': 0.112}
Calumet_Beach_Wave_Period,CalumetBeach201505281800,None,1760476156.2428725,1432836000.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505281500,None,1760476156.2582023,1432825200.0,float,C,16.5,source,None,None,None,None,observed,dataset,{'ground_truth': 16.5}
Calumet_Beach_Water_Temperature,CalumetBeach201505281900,None,1760476156.2582023,1432839600.0,float,C,19.6,source,None,None,None,None,observed,dataset,{'ground_truth': 19.6}
Montrose_Beach_Water_Temperature,MontroseBeach201505281800,None,1760476156.274218,1432836000.0,float,C,17.3,source,None,None,None,None,observed,dataset,{'ground_truth': 17.3}
Montrose_Beach_Turbidity,MontroseBeach201505281800,None,1760476156.2899103,1432836000.0,float,NTU,0.29,source,None,None,None,None,observed,dataset,{'ground_truth': 0.29}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505281500,None,1760476156.3052492,1432825200.0,float,m,0.1,source,None,None,None,None,observed,dataset,{'ground_truth': 0.1}
Calumet_Beach_Wave_Height,CalumetBeach201505281900,None,1760476156.320899,1432839600.0,float,m,0.147,source,None,None,None,None,observed,dataset,{'ground_truth': 0.147}
Montrose_Beach_Wave_Height,MontroseBeach201505281800,None,1760476156.320899,1432836000.0,float,m,0.098,source,None,None,None,None,observed,dataset,{'ground_truth': 0.098}
Montrose_Beach_Wave_Period,MontroseBeach201505281800,None,1760476156.3357995,1432836000.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
Calumet_Beach_Wave_Period,CalumetBeach201505281900,None,1760476156.3510108,1432839600.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
Montrose_Beach_Water_Temperature,MontroseBeach201505281900,None,1760476156.3664622,1432839600.0,float,C,17.3,source,None,None,None,None,observed,dataset,{'ground_truth': 17.3}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505281600,None,1760476156.3819425,1432828800.0,float,NTU,0.73,source,None,None,None,None,observed,dataset,{'ground_truth': 0.73}
Calumet_Beach_Turbidity,CalumetBeach201505282000,None,1760476156.3819425,1432843200.0,float,NTU,1.1,source,None,None,None,None,observed,dataset,{'ground_truth': 1.1}
Montrose_Beach_Turbidity,MontroseBeach201505281900,None,1760476156.3973227,1432839600.0,float,NTU,0.37,source,None,None,None,None,observed,dataset,{'ground_truth': 0.37}
Montrose_Beach_Wave_Height,MontroseBeach201505281900,None,1760476156.4137037,1432839600.0,float,m,0.144,source,None,None,None,None,observed,dataset,{'ground_truth': 0.144}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505281600,None,1760476156.4137037,1432828800.0,float,m,0.115,source,None,None,None,None,observed,dataset,{'ground_truth': 0.115}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505281600,None,1760476156.4292748,1432828800.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
Montrose_Beach_Wave_Period,MontroseBeach201505281900,None,1760476156.445106,1432839600.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201505282100,None,1760476156.4602368,1432846800.0,float,C,18.7,source,None,None,None,None,observed,dataset,{'ground_truth': 18.7}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505281700,None,1760476156.4602368,1432832400.0,float,C,17.4,source,None,None,None,None,observed,dataset,{'ground_truth': 17.4}
Montrose_Beach_Turbidity,MontroseBeach201505282000,None,1760476156.4917724,1432843200.0,float,NTU,0.63,source,None,None,None,None,observed,dataset,{'ground_truth': 0.63}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505281700,None,1760476156.4917724,1432832400.0,float,NTU,0.74,source,None,None,None,None,observed,dataset,{'ground_truth': 0.74}
Calumet_Beach_Turbidity,CalumetBeach201505282100,None,1760476156.4917724,1432846800.0,float,NTU,1.04,source,None,None,None,None,observed,dataset,{'ground_truth': 1.04}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505281700,None,1760476156.5066242,1432832400.0,float,m,0.111,source,None,None,None,None,observed,dataset,{'ground_truth': 0.111}
Montrose_Beach_Wave_Height,MontroseBeach201505282000,None,1760476156.523566,1432843200.0,float,m,0.134,source,None,None,None,None,observed,dataset,{'ground_truth': 0.134}
Calumet_Beach_Wave_Period,CalumetBeach201505282100,None,1760476156.5391169,1432846800.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201505282200,None,1760476156.5542333,1432850400.0,float,C,18.3,source,None,None,None,None,observed,dataset,{'ground_truth': 18.3}
Montrose_Beach_Water_Temperature,MontroseBeach201505282100,None,1760476156.5703502,1432846800.0,float,C,17.6,source,None,None,None,None,observed,dataset,{'ground_truth': 17.6}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505281800,None,1760476156.5703502,1432836000.0,float,C,17.1,source,None,None,None,None,observed,dataset,{'ground_truth': 17.1}
Calumet_Beach_Turbidity,CalumetBeach201505282200,None,1760476156.5855026,1432850400.0,float,NTU,0.93,source,None,None,None,None,observed,dataset,{'ground_truth': 0.93}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505281800,None,1760476156.5855026,1432836000.0,float,NTU,0.7,source,None,None,None,None,observed,dataset,{'ground_truth': 0.7}
Montrose_Beach_Turbidity,MontroseBeach201505282100,None,1760476156.6015558,1432846800.0,float,NTU,0.66,source,None,None,None,None,observed,dataset,{'ground_truth': 0.66}
Montrose_Beach_Wave_Height,MontroseBeach201505282100,None,1760476156.6165583,1432846800.0,float,m,0.213,source,None,None,None,None,observed,dataset,{'ground_truth': 0.213}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505281800,None,1760476156.6175644,1432836000.0,float,m,0.115,source,None,None,None,None,observed,dataset,{'ground_truth': 0.115}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505281800,None,1760476156.632659,1432836000.0,float,s,4.0,source,None,None,None,None,observed,dataset,{'ground_truth': 4.0}
Calumet_Beach_Wave_Period,CalumetBeach201505282200,None,1760476156.6482122,1432850400.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Wave_Period,MontroseBeach201505282100,None,1760476156.6482122,1432846800.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Montrose_Beach_Water_Temperature,MontroseBeach201505282200,None,1760476156.664289,1432850400.0,float,C,16.4,source,None,None,None,None,observed,dataset,{'ground_truth': 16.4}
Calumet_Beach_Water_Temperature,CalumetBeach201505282300,None,1760476156.6632874,1432854000.0,float,C,18.0,source,None,None,None,None,observed,dataset,{'ground_truth': 18.0}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505281900,None,1760476156.6955361,1432839600.0,float,NTU,0.76,source,None,None,None,None,observed,dataset,{'ground_truth': 0.76}
Montrose_Beach_Turbidity,MontroseBeach201505282200,None,1760476156.6944594,1432850400.0,float,NTU,0.39,source,None,None,None,None,observed,dataset,{'ground_truth': 0.39}
Calumet_Beach_Turbidity,CalumetBeach201505282300,None,1760476156.6944594,1432854000.0,float,NTU,0.84,source,None,None,None,None,observed,dataset,{'ground_truth': 0.84}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505281900,None,1760476156.710182,1432839600.0,float,m,0.132,source,None,None,None,None,observed,dataset,{'ground_truth': 0.132}
Montrose_Beach_Wave_Height,MontroseBeach201505282200,None,1760476156.7253928,1432850400.0,float,m,0.237,source,None,None,None,None,observed,dataset,{'ground_truth': 0.237}
Calumet_Beach_Wave_Period,CalumetBeach201505282300,None,1760476156.740753,1432854000.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505281900,None,1760476156.740753,1432839600.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
Montrose_Beach_Wave_Period,MontroseBeach201505282200,None,1760476156.741835,1432850400.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Water_Temperature,CalumetBeach201505292400,None,1760476156.7559304,1432857600.0,float,C,18.1,source,None,None,None,None,observed,dataset,{'ground_truth': 18.1}
Montrose_Beach_Water_Temperature,MontroseBeach201505282300,None,1760476156.7719412,1432854000.0,float,C,16.0,source,None,None,None,None,observed,dataset,{'ground_truth': 16.0}
Montrose_Beach_Turbidity,MontroseBeach201505282300,None,1760476156.787561,1432854000.0,float,NTU,0.32,source,None,None,None,None,observed,dataset,{'ground_truth': 0.32}
Calumet_Beach_Turbidity,CalumetBeach201505292400,None,1760476156.787561,1432857600.0,float,NTU,1.03,source,None,None,None,None,observed,dataset,{'ground_truth': 1.03}
Montrose_Beach_Wave_Height,MontroseBeach201505282300,None,1760476156.8200696,1432854000.0,float,m,0.219,source,None,None,None,None,observed,dataset,{'ground_truth': 0.219}
Montrose_Beach_Wave_Period,MontroseBeach201505282300,None,1760476156.834473,1432854000.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201505292400,None,1760476156.8497705,1432857600.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505282100,None,1760476156.8649955,1432846800.0,float,C,17.2,source,None,None,None,None,observed,dataset,{'ground_truth': 17.2}
Calumet_Beach_Water_Temperature,CalumetBeach201505290100,None,1760476156.8659961,1432861200.0,float,C,18.0,source,None,None,None,None,observed,dataset,{'ground_truth': 18.0}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505282100,None,1760476156.8959315,1432846800.0,float,NTU,0.81,source,None,None,None,None,observed,dataset,{'ground_truth': 0.81}
Montrose_Beach_Turbidity,MontroseBeach201505292400,None,1760476156.8959315,1432857600.0,float,NTU,0.65,source,None,None,None,None,observed,dataset,{'ground_truth': 0.65}
Montrose_Beach_Wave_Height,MontroseBeach201505292400,None,1760476156.9113212,1432857600.0,float,m,0.2,source,None,None,None,None,observed,dataset,{'ground_truth': 0.2}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505282100,None,1760476156.9113212,1432846800.0,float,m,0.189,source,None,None,None,None,observed,dataset,{'ground_truth': 0.189}
Calumet_Beach_Wave_Height,CalumetBeach201505290100,None,1760476156.926162,1432861200.0,float,m,0.156,source,None,None,None,None,observed,dataset,{'ground_truth': 0.156}
Montrose_Beach_Wave_Period,MontroseBeach201505292400,None,1760476156.9414616,1432857600.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505282100,None,1760476156.9414616,1432846800.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201505290100,None,1760476156.9414616,1432861200.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
Calumet_Beach_Water_Temperature,CalumetBeach201505290200,None,1760476156.9569166,1432864800.0,float,C,17.6,source,None,None,None,None,observed,dataset,{'ground_truth': 17.6}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505282200,None,1760476156.9569166,1432850400.0,float,C,17.2,source,None,None,None,None,observed,dataset,{'ground_truth': 17.2}
Montrose_Beach_Turbidity,MontroseBeach201505290100,None,1760476156.9886017,1432861200.0,float,NTU,0.46,source,None,None,None,None,observed,dataset,{'ground_truth': 0.46}
Calumet_Beach_Wave_Height,CalumetBeach201505290200,None,1760476157.0189831,1432864800.0,float,m,0.132,source,None,None,None,None,observed,dataset,{'ground_truth': 0.132}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505282200,None,1760476157.0189831,1432850400.0,float,m,0.184,source,None,None,None,None,observed,dataset,{'ground_truth': 0.184}
Montrose_Beach_Wave_Height,MontroseBeach201505290100,None,1760476157.019983,1432861200.0,float,m,0.202,source,None,None,None,None,observed,dataset,{'ground_truth': 0.202}
Montrose_Beach_Wave_Period,MontroseBeach201505290100,None,1760476157.034144,1432861200.0,float,s,3.0,source,None,None,None,None,observed,dataset,{'ground_truth': 3.0}
Calumet_Beach_Wave_Period,CalumetBeach201505290200,None,1760476157.049101,1432864800.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
Montrose_Beach_Water_Temperature,MontroseBeach201505290200,None,1760476157.0648417,1432864800.0,float,C,14.4,source,None,None,None,None,observed,dataset,{'ground_truth': 14.4}
Calumet_Beach_Water_Temperature,CalumetBeach201505290300,None,1760476157.0648417,1432868400.0,float,C,17.3,source,None,None,None,None,observed,dataset,{'ground_truth': 17.3}
Montrose_Beach_Turbidity,MontroseBeach201505290200,None,1760476157.0949347,1432864800.0,float,NTU,0.73,source,None,None,None,None,observed,dataset,{'ground_truth': 0.73}
63rd_Street_Beach_Turbidity,63rdStreetBeach201505282300,None,1760476157.0949347,1432854000.0,float,NTU,0.86,source,None,None,None,None,observed,dataset,{'ground_truth': 0.86}
Calumet_Beach_Turbidity,CalumetBeach201505290300,None,1760476157.0949347,1432868400.0,float,NTU,1.3,source,None,None,None,None,observed,dataset,{'ground_truth': 1.3}
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505282300,None,1760476157.1101573,1432854000.0,float,m,0.176,source,None,None,None,None,observed,dataset,{'ground_truth': 0.176}
Montrose_Beach_Wave_Height,MontroseBeach201505290200,None,1760476157.125541,1432864800.0,float,m,0.184,source,None,None,None,None,observed,dataset,{'ground_truth': 0.184}
Calumet_Beach_Wave_Height,CalumetBeach201505290300,None,1760476157.125541,1432868400.0,float,m,0.11,source,None,None,None,None,observed,dataset,{'ground_truth': 0.11}
Calumet_Beach_Wave_Period,CalumetBeach201505290300,None,1760476157.1407442,1432868400.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
Calumet_Beach_Water_Temperature,CalumetBeach201505290400,None,1760476157.156277,1432872000.0,float,C,17.1,source,None,None,None,None,observed,dataset,{'ground_truth': 17.1}
Montrose_Beach_Water_Temperature,MontroseBeach201505290300,None,1760476157.1716998,1432868400.0,float,C,13.9,source,None,None,None,None,observed,dataset,{'ground_truth': 13.9}
Montrose_Beach_Turbidity,MontroseBeach201505290300,None,1760476157.202226,1432868400.0,float,NTU,0.45,source,None,None,None,None,observed,dataset,{'ground_truth': 0.45}
Calumet_Beach_Wave_Period,CalumetBeach201505290400,None,1760476157.2497885,1432872000.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
Montrose_Beach_Wave_Period,MontroseBeach201505290300,None,1760476157.2497885,1432868400.0,float,s,2.0,source,None,None,None,None,observed,dataset,{'ground_truth': 2.0}
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505290100,None,1760476157.2646496,1432861200.0,float,C,16.5,source,None,None,None,None,observed,dataset,{'ground_truth': 16.5}
Calumet_Beach_Water_Temperature,CalumetBeach201505290500,None,1760476157.2646496,1432875600.0,float,C,17.0,source,None,None,None,None,observed,dataset,{'ground_truth': 17.0}
