# Started Wed Mar 25 15:15:51 2026
id,type,src,event_ts,value,confidence,event_status,value_datatype,value_unit,extras,partition
f7ee99d3-de15-4f6e-b479-6665d6f20c44,float,signal-1,54,37.90646316488114,1.0,ground_truth,scalar,units,{'drift': 0.04136343242024397, 'noise': -0.582079227600022, 'type': 'ground_truth'},ground_truth
29eb540b-ecca-456a-b39a-ab4c37d86a1b,float,signal-1,55,37.98480575113739,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
640b969f-7359-46ad-9784-7a4405ccdbcf,float,signal-1,55,37.98480575113739,1.0,ground_truth,scalar,units,{'drift': 0.014969658228415922, 'noise': 0.06337292802783427, 'type': 'ground_truth'},ground_truth
ade9a86c-35fb-4c0e-bdd0-c96f2ee92458,float,signal-1,56,37.70913946670547,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
addcc270-c958-4f2f-a725-1f592a34f760,float,signal-1,56,37.70913946670547,1.0,ground_truth,scalar,units,{'drift': -0.04443958922607727, 'noise': -0.2312266952058335, 'type': 'ground_truth'},ground_truth
0f4f4a0b-67d0-484c-be0a-5d483b185ab8,float,signal-1,57,36.580711850992806,1.0,ground_truth,scalar,units,{'drift': -0.007424214129297578, 'noise': -1.1210034015833699, 'type': 'ground_truth'},ground_truth
33e80d46-8ed8-4d00-a9e1-a1fb5cee2fd2,float,signal-1,58,37.500248047571326,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
af6624a1-18a4-46fa-9a62-a090e35ffe20,simulated,signal-1,57,37.22114121149941,0.6170749673583485,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 58},reconstructed
ee95eb19-d10f-45ad-a582-8bb0f093bfbd,float,signal-1,58,37.500248047571326,1.0,ground_truth,scalar,units,{'drift': -0.02510266417548873, 'noise': 0.9446388607540057, 'type': 'ground_truth'},ground_truth
975c7786-8e6a-4f12-ae4d-77e41348649f,float,signal-1,59,36.34309851067926,1.0,ground_truth,scalar,units,{'drift': 0.009111230641464782, 'noise': -1.166260767533525, 'type': 'ground_truth'},ground_truth
d37c5f00-c53d-4c88-a650-224c43462f50,float,signal-1,60,37.38669662505701,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
4d3f14bf-ab56-4459-b45b-26e635f28304,simulated,signal-1,59,37.154436179411505,0.5643172205252573,reconstructed,unknown,,{'interval': 1.0, 'reconstruction_method': 'KalmanFilter', 'reconstruction_time': 60},reconstructed
9366c502-6bf3-409d-9c84-7518a24bde19,float,signal-1,60,37.38669662505701,1.0,ground_truth,scalar,units,{'drift': 0.04126589272749541, 'noise': 1.0023322216502561, 'type': 'ground_truth'},ground_truth
b073699f-f6f0-4c7f-843b-a81e22d7b14c,float,signal-1,61,38.430926038673334,1.0,ground_truth,scalar,units,{'drift': 0.012352311882008568, 'noise': 1.0318771017343151, 'type': 'ground_truth'},ground_truth
f41c08df-5f52-48e8-978f-abfed526cc4c,float,signal-1,61,38.430926038673334,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
91512f3f-905d-4bfe-aaba-5059e048596b,float,signal-1,62,38.55616475996804,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
85fbbd53-2a0a-438f-bea4-970a546871ba,float,signal-1,62,38.55616475996804,1.0,ground_truth,scalar,units,{'drift': 0.03753527859587227, 'noise': 0.08770344269883701, 'type': 'ground_truth'},ground_truth
a63a52f1-7317-437e-9a8e-02fd444ec3a2,float,signal-1,63,39.97143663101572,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
d2e52d01-fd60-4109-ba69-e8dadfd1bbb5,float,signal-1,63,39.97143663101572,1.0,ground_truth,scalar,units,{'drift': -0.02585689181314137, 'noise': 1.441128762860824, 'type': 'ground_truth'},ground_truth
5c3b7c60-789b-42d0-8885-a832420d9734,float,signal-1,64,40.81724232442662,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
cf94b2d5-59ab-42c8-ba5f-23e5d562c3de,float,signal-1,64,40.81724232442662,1.0,ground_truth,scalar,units,{'drift': -0.002692177880367755, 'noise': 0.8484978712912677, 'type': 'ground_truth'},ground_truth
8904a6c4-3550-4149-96b3-a4792dc3081c,float,signal-1,65,41.02036815012141,1.0,validated,scalar,units,{'health': 'erroneous', 'belonging_main': 'active', 'belonging_sub': 'restricted_role'},observed.validated
a0e0a769-db19-4fa8-a32f-929ed72ba139,float,signal-1,65,41.02036815012141,1.0,ground_truth,scalar,units,{'drift': -0.0020241424566147526, 'noise': 0.205149968151402, 'type': 'ground_truth'},ground_truth
